"","fish_identifier","c_sp_fao","sample_label","sample_owner","scientific_name","sp_category","family","tissue","sample_position","c_ocean","sampling_date","lon_dec","lat_dec","EEZ","sex","macro_matury_stage","length_cm","c_length","whole_fishweight_kg","water_content","lipid_content","isoNC_lab","d13C_pm","X_C","d15N_pm","X_N","C_N","isoNC_sample_status","THg_lab","THg_analysis_method","THg_dw_ppb","THg_ww_ppb","THg_sample_status","comment","SST","MLD","Chl.a","NPP","d20","d18","d12","O2_375m","O2_200m","O2_100m","O2_50m","OCRR_375m","OCRR_200m","OCRR_100m","OCRR_50m","OCRR_total","d13Cdic","d13Cpom","d15Nno3","d15Npom","doxycline","dmaxremin","dnethetero","export_100m","export_dnethetero","Hg0_2x2.5","Hg0_6x7.5","drydep_2x2.5","drydep_6x7.5","wetdep_2x2.5","wetdep_6x7.5","totdep_2x2.5","totdep_6x7.5","d13C_cor","sample_year","region","region.col"
"3706","FM_SKJ_484","SKJ","GU1-185","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","01.11.2001",49.8,1.7,"","M",999,51,"FL",2.8,NA,NA,"",-16.25,"43.79",13.07,"12.84",3.41,"lipidfree","","",NA,NA,"","",27.47857143,46.79,0.178928571,0.311071429,110.5142857,142.5142857,382.8714286,163.8571429,175.7142857,192.3428571,207.3,0.8966,2.192714286,52.28714286,27.38571429,75.60714286,2.227142857,-17.87428571,8.141285714,3.022857143,89.63857143,78.02857143,110.5428571,53.33571429,28.83714286,NA,NA,NA,NA,NA,NA,NA,NA,-16.25,2001,"IO","gold"
"3707","FM_SKJ_485","SKJ","GU1-189","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","03.11.2001",53.6,5.3,"","F",999,58,"FL",4.1,NA,NA,"",-15.43,"46.24",12.5,"13.68",3.38,"lipidfree","GET/Médieu","DMA/AMA",462,NA,"lipidfree","",27.13285714,49.46571429,0.248371429,0.571142857,148.1142857,169.0142857,739.3857143,136.7714286,138,191.8428571,208.9571429,1.104771429,2.82,61.93,125.0071429,141.7,2.214285714,-17.40714286,8.844857143,3.098,119.9757143,55.09,79.12571429,80.27142857,59.01285714,1.19,1.19,3,3,5.32,4.58,8.32,7.58,-15.43,2001,"IO","gold"
"3708","FM_SKJ_488","SKJ","GU1-191","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","03.11.2001",53.6,5.3,"","M",999,58,"FL",4.6,NA,NA,"",-16.65,"46.87",13.12,"13.89",3.37,"lipidfree","GET/Médieu","DMA/AMA",568,NA,"lipidfree","",27.13285714,49.46571429,0.248371429,0.571142857,148.1142857,169.0142857,739.3857143,136.7714286,138,191.8428571,208.9571429,1.104771429,2.82,61.93,125.0071429,141.7,2.214285714,-17.40714286,8.844857143,3.098,119.9757143,55.09,79.12571429,80.27142857,59.01285714,1.19,1.19,3,3,5.32,4.58,8.32,7.58,-16.65,2001,"IO","gold"
"3709","FM_SKJ_489","SKJ","GU1-192","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","03.11.2001",53.6,5.3,"","F",999,56,"FL",4.1,NA,NA,"",-15.35,"47.54",12.76,"13.78",3.45,"lipidfree","GET/Médieu","DMA/AMA",335,NA,"lipidfree","",27.13285714,49.46571429,0.248371429,0.571142857,148.1142857,169.0142857,739.3857143,136.7714286,138,191.8428571,208.9571429,1.104771429,2.82,61.93,125.0071429,141.7,2.214285714,-17.40714286,8.844857143,3.098,119.9757143,55.09,79.12571429,80.27142857,59.01285714,1.19,1.19,3,3,5.32,4.58,8.32,7.58,-15.35,2001,"IO","gold"
"3710","FM_SKJ_496","SKJ","GU1-199","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","03.11.2001",53.6,5.3,"","M",999,70,"FL",7.9,NA,NA,"",-15.62,"47.58",13.88,"14.18",3.36,"lipidfree","","",NA,NA,"","",27.13285714,49.46571429,0.248371429,0.571142857,148.1142857,169.0142857,739.3857143,136.7714286,138,191.8428571,208.9571429,1.104771429,2.82,61.93,125.0071429,141.7,2.214285714,-17.40714286,8.844857143,3.098,119.9757143,55.09,79.12571429,80.27142857,59.01285714,NA,NA,NA,NA,NA,NA,NA,NA,-15.62,2001,"IO","gold"
"3711","FM_SKJ_497","SKJ","GU1-2","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","09.10.2001",54,-3.2,"","M",999,62,"FL",5.9,NA,NA,"",-15.85,"44.33",12.98,"12.96",3.42,"lipidfree","","",NA,NA,"","",27.81428571,29.31714286,0.236442857,0.411657143,99.91428571,137.1857143,362.4571429,165.0571429,171.8857143,186.9142857,212.3857143,1.0393,2.672714286,41.01142857,92.39857143,101.1642857,2.164857143,-17.63,7.698571429,3.053428571,79.46714286,56.47142857,90.71571429,71.43285714,38.53714286,NA,NA,NA,NA,NA,NA,NA,NA,-15.85,2001,"IO","gold"
"3712","FM_SKJ_499","SKJ","GU1-205","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","04.11.2001",54.1,5.4,"","F",999,49,"FL",2.6,NA,NA,"",-15.66,"48.32",13.05,"14.24",3.39,"lipidfree","","",NA,NA,"","",27.13285714,49.46571429,0.248371429,0.571142857,148.1142857,169.0142857,739.3857143,136.7714286,138,191.8428571,208.9571429,1.104771429,2.82,61.93,125.0071429,141.7,2.214285714,-17.40714286,8.844857143,3.098,119.9757143,55.09,79.12571429,80.27142857,59.01285714,NA,NA,NA,NA,NA,NA,NA,NA,-15.66,2001,"IO","gold"
"3713","FM_SKJ_505","SKJ","GU1-3","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","09.10.2001",54,-3.2,"","F",999,67,"FL",7.4,NA,NA,"",-15.86,"43.94",13.32,"12.78",3.44,"lipidfree","","",NA,NA,"","",27.81428571,29.31714286,0.236442857,0.411657143,99.91428571,137.1857143,362.4571429,165.0571429,171.8857143,186.9142857,212.3857143,1.0393,2.672714286,41.01142857,92.39857143,101.1642857,2.164857143,-17.63,7.698571429,3.053428571,79.46714286,56.47142857,90.71571429,71.43285714,38.53714286,NA,NA,NA,NA,NA,NA,NA,NA,-15.86,2001,"IO","gold"
"3714","FM_SKJ_508","SKJ","GU1-37","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","14.10.2001",46.7,-4.3,"","M",999,57,"FL",4,NA,NA,"",-15.86,"43.05",12.95,"12.91",3.34,"lipidfree","","",NA,NA,"","",26.63142857,33.58142857,0.253157143,0.391242857,81.25857143,113.11,337.8571429,182.3857143,183.0428571,181.3142857,215.4285714,0.8566,2.068857143,25.11285714,80.42428571,85.26714286,2.107857143,-17.73714286,7.591857143,2.906857143,70.81428571,56.46571429,100.3228571,66.41571429,40.48714286,NA,NA,NA,NA,NA,NA,NA,NA,-15.86,2001,"IO","gold"
"3715","FM_SKJ_511","SKJ","GU1-4","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","09.10.2001",54,-3.2,"","M",999,74,"FL",9.3,NA,NA,"",-17.76,"19.89",12.43,"5.52",3.61,"lipidfree","","",NA,NA,"","",27.81428571,29.31714286,0.236442857,0.411657143,99.91428571,137.1857143,362.4571429,165.0571429,171.8857143,186.9142857,212.3857143,1.0393,2.672714286,41.01142857,92.39857143,101.1642857,2.164857143,-17.63,7.698571429,3.053428571,79.46714286,56.47142857,90.71571429,71.43285714,38.53714286,NA,NA,NA,NA,NA,NA,NA,NA,-16.6957736842105,2001,"IO","gold"
"3716","FM_SKJ_514","SKJ","GU1-42","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","14.10.2001",46.7,-4.3,"","F",999,54,"FL",3.3,NA,NA,"",-16.35,"47.46",12.89,"13.89",3.42,"lipidfree","","",NA,NA,"","",26.63142857,33.58142857,0.253157143,0.391242857,81.25857143,113.11,337.8571429,182.3857143,183.0428571,181.3142857,215.4285714,0.8566,2.068857143,25.11285714,80.42428571,85.26714286,2.107857143,-17.73714286,7.591857143,2.906857143,70.81428571,56.46571429,100.3228571,66.41571429,40.48714286,NA,NA,NA,NA,NA,NA,NA,NA,-16.35,2001,"IO","gold"
"3717","FM_SKJ_515","SKJ","GU1-48","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","14.10.2001",46.7,-4.3,"","unknown",999,36,"FL",0.8,NA,NA,"",-16.89,"48.16",12.27,"14.33",3.36,"lipidfree","","",NA,NA,"","",26.63142857,33.58142857,0.253157143,0.391242857,81.25857143,113.11,337.8571429,182.3857143,183.0428571,181.3142857,215.4285714,0.8566,2.068857143,25.11285714,80.42428571,85.26714286,2.107857143,-17.73714286,7.591857143,2.906857143,70.81428571,56.46571429,100.3228571,66.41571429,40.48714286,NA,NA,NA,NA,NA,NA,NA,NA,-16.89,2001,"IO","gold"
"3718","FM_SKJ_516","SKJ","GU1-5","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","09.10.2001",54,-3.2,"","M",999,65,"FL",6.7,NA,NA,"",-16.45,"48.75",12.53,"14.3",3.41,"lipidfree","","",NA,NA,"","",27.81428571,29.31714286,0.236442857,0.411657143,99.91428571,137.1857143,362.4571429,165.0571429,171.8857143,186.9142857,212.3857143,1.0393,2.672714286,41.01142857,92.39857143,101.1642857,2.164857143,-17.63,7.698571429,3.053428571,79.46714286,56.47142857,90.71571429,71.43285714,38.53714286,NA,NA,NA,NA,NA,NA,NA,NA,-16.45,2001,"IO","gold"
"3719","FM_SKJ_518","SKJ","GU1-6","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","09.10.2001",54,-3.2,"","M",999,67,"FL",7,NA,NA,"",-16.47,"40.37",12.89,"11.76",3.43,"lipidfree","","",NA,NA,"","",27.81428571,29.31714286,0.236442857,0.411657143,99.91428571,137.1857143,362.4571429,165.0571429,171.8857143,186.9142857,212.3857143,1.0393,2.672714286,41.01142857,92.39857143,101.1642857,2.164857143,-17.63,7.698571429,3.053428571,79.46714286,56.47142857,90.71571429,71.43285714,38.53714286,NA,NA,NA,NA,NA,NA,NA,NA,-16.47,2001,"IO","gold"
"3720","FM_SKJ_523","SKJ","GU1-64","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","15.10.2001",46.7,-4.1,"","F",999,71,"FL",8,NA,NA,"",-16,"48.09",13.35,"14.43",3.33,"lipidfree","GET/Médieu","DMA/AMA",956,NA,"lipidfree","",26.63142857,33.58142857,0.253157143,0.391242857,81.25857143,113.11,337.8571429,182.3857143,183.0428571,181.3142857,215.4285714,0.8566,2.068857143,25.11285714,80.42428571,85.26714286,2.107857143,-17.73714286,7.591857143,2.906857143,70.81428571,56.46571429,100.3228571,66.41571429,40.48714286,1.08,1.08,2.76,2.76,5.59,5.63,8.35,8.39,-16,2001,"IO","gold"
"3721","FM_SKJ_524","SKJ","GU1-65","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","15.10.2001",46.7,-4.1,"","F",999,66,"FL",6.6,NA,NA,"",-16.21,"42.38",12.97,"12.76",3.32,"lipidfree","GET/Médieu","DMA/AMA",827,NA,"lipidfree","",26.63142857,33.58142857,0.253157143,0.391242857,81.25857143,113.11,337.8571429,182.3857143,183.0428571,181.3142857,215.4285714,0.8566,2.068857143,25.11285714,80.42428571,85.26714286,2.107857143,-17.73714286,7.591857143,2.906857143,70.81428571,56.46571429,100.3228571,66.41571429,40.48714286,1.08,1.08,2.76,2.76,5.59,5.63,8.35,8.39,-16.21,2001,"IO","gold"
"3722","FM_SKJ_525","SKJ","GU1-66","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","15.10.2001",46.7,-4.1,"","M",999,58,"FL",4.3,NA,NA,"",-16.46,"43.16",12.61,"12.83",3.36,"lipidfree","GET/Médieu","DMA/AMA",716,NA,"lipidfree","",26.63142857,33.58142857,0.253157143,0.391242857,81.25857143,113.11,337.8571429,182.3857143,183.0428571,181.3142857,215.4285714,0.8566,2.068857143,25.11285714,80.42428571,85.26714286,2.107857143,-17.73714286,7.591857143,2.906857143,70.81428571,56.46571429,100.3228571,66.41571429,40.48714286,1.08,1.08,2.76,2.76,5.59,5.63,8.35,8.39,-16.46,2001,"IO","gold"
"3723","FM_SKJ_529","SKJ","GU1-7","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","09.10.2001",54,-3.2,"","F",999,65,"FL",6.3,NA,NA,"",-16.45,"42.81",12.83,"12.45",3.44,"lipidfree","","",NA,NA,"","",27.81428571,29.31714286,0.236442857,0.411657143,99.91428571,137.1857143,362.4571429,165.0571429,171.8857143,186.9142857,212.3857143,1.0393,2.672714286,41.01142857,92.39857143,101.1642857,2.164857143,-17.63,7.698571429,3.053428571,79.46714286,56.47142857,90.71571429,71.43285714,38.53714286,NA,NA,NA,NA,NA,NA,NA,NA,-16.45,2001,"IO","gold"
"3724","FM_SKJ_534","SKJ","GU1-8","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","09.10.2001",54,-3.2,"","M",999,64,"FL",5.9,NA,NA,"",-17.35,"28.63",12.45,"8.18",3.5,"lipidfree","","",NA,NA,"","",27.81428571,29.31714286,0.236442857,0.411657143,99.91428571,137.1857143,362.4571429,165.0571429,171.8857143,186.9142857,212.3857143,1.0393,2.672714286,41.01142857,92.39857143,101.1642857,2.164857143,-17.63,7.698571429,3.053428571,79.46714286,56.47142857,90.71571429,71.43285714,38.53714286,NA,NA,NA,NA,NA,NA,NA,NA,-17.35,2001,"IO","gold"
"3725","FM_SKJ_543","SKJ","GU1-89","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","25.10.2001",57.8,-2.1,"","M",999,65,"FL",5.5,NA,NA,"",-16.69,"34.1",13.03,"10.03",3.4,"lipidfree","","",NA,NA,"","",28.49142857,26.85142857,0.208142857,0.351114286,102.2928571,140.4,374.2285714,154.8857143,157.1857143,190.3571429,211.3857143,1.056114286,2.596428571,48.22714286,61.42571429,89.82714286,2.199714286,-17.87285714,7.164285714,2.862428571,92.65857143,60.76142857,97.19571429,66.79,29.47,NA,NA,NA,NA,NA,NA,NA,NA,-16.69,2001,"IO","gold"
"3726","FM_SKJ_544","SKJ","GU1-90","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","25.10.2001",57.8,-2.1,"","F",999,69,"FL",7.2,NA,NA,"",-15.8,"47.85",13.14,"14.25",3.36,"lipidfree","","",NA,NA,"","",28.49142857,26.85142857,0.208142857,0.351114286,102.2928571,140.4,374.2285714,154.8857143,157.1857143,190.3571429,211.3857143,1.056114286,2.596428571,48.22714286,61.42571429,89.82714286,2.199714286,-17.87285714,7.164285714,2.862428571,92.65857143,60.76142857,97.19571429,66.79,29.47,NA,NA,NA,NA,NA,NA,NA,NA,-15.8,2001,"IO","gold"
"3727","FM_SKJ_547","SKJ","GU1-93","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","25.10.2001",57.8,-2.1,"","M",999,43,"FL",1.6,NA,NA,"",-16.65,"42.83",12.76,"12.7",3.37,"lipidfree","","",NA,NA,"","",28.49142857,26.85142857,0.208142857,0.351114286,102.2928571,140.4,374.2285714,154.8857143,157.1857143,190.3571429,211.3857143,1.056114286,2.596428571,48.22714286,61.42571429,89.82714286,2.199714286,-17.87285714,7.164285714,2.862428571,92.65857143,60.76142857,97.19571429,66.79,29.47,NA,NA,NA,NA,NA,NA,NA,NA,-16.65,2001,"IO","gold"
"3728","FM_SKJ_549","SKJ","GU1-95","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","25.10.2001",57.8,-2.1,"","M",999,45,"FL",1.8,NA,NA,"",-16.44,"45.82",13.5,"13.57",3.38,"lipidfree","","",NA,NA,"","",28.49142857,26.85142857,0.208142857,0.351114286,102.2928571,140.4,374.2285714,154.8857143,157.1857143,190.3571429,211.3857143,1.056114286,2.596428571,48.22714286,61.42571429,89.82714286,2.199714286,-17.87285714,7.164285714,2.862428571,92.65857143,60.76142857,97.19571429,66.79,29.47,NA,NA,NA,NA,NA,NA,NA,NA,-16.44,2001,"IO","gold"
"3729","FM_SKJ_60","SKJ","AG3-20-1","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","25.05.2001",6.9,0.1,"","F",999,46,"FL",NA,NA,NA,"",-15.61,"41.43",12.22,"12.52",3.31,"lipidfree","","",NA,NA,"","",28.27,19.21857143,0.251571429,0.442542857,90,132.2142857,336.2428571,110.1,100.9571429,175.2142857,214.1285714,1.138057143,2.705285714,32.83285714,109.3242857,111.7885714,2.267571429,-17.40571429,6.282714286,2.068,97.24285714,42.16,73.08142857,66.32428571,42.22857143,NA,NA,NA,NA,NA,NA,NA,NA,-15.61,2001,"SAO","purple"
"3730","FM_SKJ_61","SKJ","AG3-20-2","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","25.05.2001",6.9,0.1,"","F",999,45,"FL",NA,NA,NA,"",-15.75,"48.68",12.55,"14.26",3.41,"lipidfree","","",NA,NA,"","",28.27,19.21857143,0.251571429,0.442542857,90,132.2142857,336.2428571,110.1,100.9571429,175.2142857,214.1285714,1.138057143,2.705285714,32.83285714,109.3242857,111.7885714,2.267571429,-17.40571429,6.282714286,2.068,97.24285714,42.16,73.08142857,66.32428571,42.22857143,NA,NA,NA,NA,NA,NA,NA,NA,-15.75,2001,"SAO","purple"
"3731","FM_SKJ_612","SKJ","HA4P101","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","19.08.2003",9,-3.2,"","F",999,57,"FL",4,NA,NA,"",-17.01,"39.61",11.94,"11.8",3.36,"lipidfree","","",NA,NA,"","",26.62714286,13.95142857,0.236542857,0.4018,83.55428571,120.3,334.4,108.6285714,96.29285714,154.5,221.0142857,1.283571429,2.815571429,32.07714286,87.82714286,104.4928571,2.216142857,-17.62714286,7.506,2.419571429,85.40285714,46.45857143,81.19571429,68.65142857,47.02571429,NA,NA,NA,NA,NA,NA,NA,NA,-17.01,2003,"SAO","purple"
"3732","FM_SKJ_616","SKJ","HA4P103","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","19.08.2003",9,-3.2,"","F",999,52,"FL",3.2,NA,NA,"",-16.68,"45.87",13.32,"13.87",3.31,"lipidfree","","",NA,NA,"","",26.62714286,13.95142857,0.236542857,0.4018,83.55428571,120.3,334.4,108.6285714,96.29285714,154.5,221.0142857,1.283571429,2.815571429,32.07714286,87.82714286,104.4928571,2.216142857,-17.62714286,7.506,2.419571429,85.40285714,46.45857143,81.19571429,68.65142857,47.02571429,NA,NA,NA,NA,NA,NA,NA,NA,-16.68,2003,"SAO","purple"
"3733","FM_SKJ_618","SKJ","HA4P111","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","19.08.2003",9,-3.2,"","M",999,55,"FL",3.8,NA,NA,"",-16.78,"36.34",13.3,"10.94",3.32,"lipidfree","","",NA,NA,"","",26.62714286,13.95142857,0.236542857,0.4018,83.55428571,120.3,334.4,108.6285714,96.29285714,154.5,221.0142857,1.283571429,2.815571429,32.07714286,87.82714286,104.4928571,2.216142857,-17.62714286,7.506,2.419571429,85.40285714,46.45857143,81.19571429,68.65142857,47.02571429,NA,NA,NA,NA,NA,NA,NA,NA,-16.78,2003,"SAO","purple"
"3734","FM_SKJ_621","SKJ","HA4P112","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","19.08.2003",9,-3.2,"","F",999,51,"FL",2.8,NA,NA,"",-16.59,"43.97",13.36,"13.27",3.31,"lipidfree","","",NA,NA,"","",26.62714286,13.95142857,0.236542857,0.4018,83.55428571,120.3,334.4,108.6285714,96.29285714,154.5,221.0142857,1.283571429,2.815571429,32.07714286,87.82714286,104.4928571,2.216142857,-17.62714286,7.506,2.419571429,85.40285714,46.45857143,81.19571429,68.65142857,47.02571429,NA,NA,NA,NA,NA,NA,NA,NA,-16.59,2003,"SAO","purple"
"3735","FM_SKJ_654","SKJ","HA4P19","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","29.07.2003",6.3,-0.2,"","unknown",999,37,"FL",1,NA,NA,"",-17.11,"42.57",11.28,"12.53",3.4,"lipidfree","GET/Médieu","DMA/AMA",317,NA,"lipidfree","",27.27714286,17.16285714,0.237028571,0.3925,80.27857143,123.7714286,341.5857143,109.4714286,99.94428571,169.0428571,212.8428571,1.110857143,2.540714286,30.13571429,84.43714286,98.44285714,2.250142857,-17.54285714,7.653857143,2.049857143,91.25,49.32571429,83.45,59.88,45.07285714,1.12,1.12,0.08,0.05,0.96,0.96,1.04,1.01,-17.11,2003,"SAO","purple"
"3736","FM_SKJ_656","SKJ","HA4P20","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","29.07.2003",6.3,-0.2,"","F",999,41,"FL",1.3,NA,NA,"",-16.82,"42.66",10.07,"12.81",3.33,"lipidfree","GET/Médieu","DMA/AMA",269,NA,"lipidfree","",27.27714286,17.16285714,0.237028571,0.3925,80.27857143,123.7714286,341.5857143,109.4714286,99.94428571,169.0428571,212.8428571,1.110857143,2.540714286,30.13571429,84.43714286,98.44285714,2.250142857,-17.54285714,7.653857143,2.049857143,91.25,49.32571429,83.45,59.88,45.07285714,1.12,1.12,0.08,0.05,0.96,0.96,1.04,1.01,-16.82,2003,"SAO","purple"
"3737","FM_SKJ_659","SKJ","HA4P21","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","29.07.2003",6.3,-0.2,"","unknown",999,36,"FL",0.9,NA,NA,"",-17.38,"41.97",10.71,"12.39",3.39,"lipidfree","GET/Médieu","DMA/AMA",254,NA,"lipidfree","",27.27714286,17.16285714,0.237028571,0.3925,80.27857143,123.7714286,341.5857143,109.4714286,99.94428571,169.0428571,212.8428571,1.110857143,2.540714286,30.13571429,84.43714286,98.44285714,2.250142857,-17.54285714,7.653857143,2.049857143,91.25,49.32571429,83.45,59.88,45.07285714,1.12,1.12,0.08,0.05,0.96,0.96,1.04,1.01,-17.38,2003,"SAO","purple"
"3738","FM_SKJ_724","SKJ","HA5P21 MB","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","09.02.2004",356.4,-1.7,"","M",999,49,"FL",NA,NA,NA,"",-16.22,"50.66",12.26,"14.81",3.42,"lipidfree","GET/Médieu","DMA/AMA",869,NA,"lipidfree","",26.82,15.73571429,0.269428571,0.492085714,67.24571429,128.7,347.6571429,118.3571429,114.1714286,180.8714286,219.1285714,1.283857143,3.237,26.23285714,140.6285714,117.4685714,2.219428571,-17.39,6.956285714,2.460857143,103.5971429,39.29428571,80.66857143,75.50571429,56.95,1.04,1.04,0.07,0.07,0.54,0.57,0.61,0.64,-16.22,2004,"SAO","purple"
"3739","FM_SKJ_726","SKJ","HA5P30 MB","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","12.02.2004",1,-2,"","F",999,48,"FL",NA,NA,NA,"",-16.12,"54.9",12.05,"16.03",3.42,"lipidfree","GET/Médieu","DMA/AMA",750,NA,"lipidfree","",27.12714286,18.72428571,0.2762,0.530371429,59.01428571,126.5428571,346.7,113.9428571,107.7714286,166.2857143,214.9142857,1.345428571,3.454428571,26.09,148.6857143,124.3571429,2.157714286,-17.42428571,6.221142857,2.219428571,65.06,35.00857143,79.05285714,80.20714286,61.56571429,1.05,1.05,0.06,0.06,0.59,0.59,0.65,0.65,-16.12,2004,"SAO","purple"
"3740","FM_SKJ_736","SKJ","HA5P47 MB","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","12.02.2004",1,-2,"","unknown",999,34,"FL",0.7,NA,NA,"",-16.55,"47.65",11.31,"13.73",3.47,"lipidfree","GET/Médieu","DMA/AMA",218,NA,"lipidfree","",27.12714286,18.72428571,0.2762,0.530371429,59.01428571,126.5428571,346.7,113.9428571,107.7714286,166.2857143,214.9142857,1.345428571,3.454428571,26.09,148.6857143,124.3571429,2.157714286,-17.42428571,6.221142857,2.219428571,65.06,35.00857143,79.05285714,80.20714286,61.56571429,1.05,1.05,0.06,0.06,0.59,0.59,0.65,0.65,-16.55,2004,"SAO","purple"
"3741","FM_SKJ_748","SKJ","HA5P67 MB","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","12.02.2004",1.1,-2,"","unknown",999,34,"FL",0.8,NA,NA,"",-16.7,"47.61",10.88,"13.71",3.47,"lipidfree","GET/Médieu","DMA/AMA",167,NA,"lipidfree","",27.29428571,17.43714286,0.273314286,0.524514286,65.38285714,135.2857143,346.4428571,111.6142857,103.7571429,169.1428571,215.6142857,1.353428571,3.457571429,29.81142857,150.6,129.5285714,2.181857143,-17.37571429,6.180714286,2.207857143,92.57714286,37.86571429,76.02714286,81.49142857,59.72857143,1.05,1.05,0.06,0.06,0.59,0.59,0.65,0.65,-16.7,2004,"SAO","purple"
"3742","FM_SKJ_749","SKJ","HA5P68 MB","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","12.02.2004",1.1,-2,"","unknown",999,35,"FL",0.8,NA,NA,"",-16.49,"47.7",11.36,"14.03",3.4,"lipidfree","GET/Médieu","DMA/AMA",442,NA,"lipidfree","",27.29428571,17.43714286,0.273314286,0.524514286,65.38285714,135.2857143,346.4428571,111.6142857,103.7571429,169.1428571,215.6142857,1.353428571,3.457571429,29.81142857,150.6,129.5285714,2.181857143,-17.37571429,6.180714286,2.207857143,92.57714286,37.86571429,76.02714286,81.49142857,59.72857143,1.05,1.05,0.06,0.06,0.59,0.59,0.65,0.65,-16.49,2004,"SAO","purple"
"3743","FM_SKJ_750","SKJ","HA5P69 MB","Menard","Katsuwonus pelamis","fish","Scombridae","white muscle","B","AO","12.02.2004",1.1,-2,"","unknown",999,33,"FL",0.7,NA,NA,"",-16.61,"49.18",10.92,"14.26",3.45,"lipidfree","GET/Médieu","DMA/AMA",188,NA,"lipidfree","",27.29428571,17.43714286,0.273314286,0.524514286,65.38285714,135.2857143,346.4428571,111.6142857,103.7571429,169.1428571,215.6142857,1.353428571,3.457571429,29.81142857,150.6,129.5285714,2.181857143,-17.37571429,6.180714286,2.207857143,92.57714286,37.86571429,76.02714286,81.49142857,59.72857143,1.05,1.05,0.06,0.06,0.59,0.59,0.65,0.65,-16.61,2004,"SAO","purple"
