fish_identifier,SST,MLD,Chl.a,NPP,d20,d18,d12,O2_375m,O2_200m,O2_100m,O2_50m,OCRR_375m,OCRR_200m,OCRR_100m,OCRR_50m,OCRR_total,d13Cdic,d13Cpom,d15Nno3,d15Npom,doxycline,dmaxremin,dnethetero,export_100m,export_dnethetero,Hg0_2x2.5,Hg0_6x7.5,drydep_2x2.5,drydep_6x7.5,wetdep_2x2.5,wetdep_6x7.5,totdep_2x2.5,totdep_6x7.5,d13C_cor,sample_year,region,region.col
ROA_15-04_B12093_B_NA,30.07571429,39.61428571,0.159371429,0.3433,152.0142857,166.3,239.5,154.0714286,167.1428571,204.5571429,200.6428571,0.614328571,1.658285714,59.2,41.89857143,86.94428571,2.514857143,-17.50857143,12.44171429,6.433857143,131.1142857,73.71142857,109.0714286,44.91857143,27.9,1.14,1.14,2.66,2.66,20.85,19.91,23.51,22.57,-16.64687364,2015,WPO,seagreen
ROA_15-04_B12098_B_NA,30.07571429,39.61428571,0.159371429,0.3433,152.0142857,166.3,239.5,154.0714286,167.1428571,204.5571429,200.6428571,0.614328571,1.658285714,59.2,41.89857143,86.94428571,2.514857143,-17.50857143,12.44171429,6.433857143,131.1142857,73.71142857,109.0714286,44.91857143,27.9,1.14,1.14,2.66,2.66,20.85,19.91,23.51,22.57,-16.8405512,2015,WPO,seagreen
ROA_15-05_B12052_B_NA,29.34714286,35.29285714,0.166771429,0.302471429,174,192.7,289.3714286,163.8142857,166.2571429,193.1428571,199.8,0.542157143,2279,49.56285714,61.66714286,92.68857143,2.525285714,-17.54,10.38971429,5.979428571,99.99428571,59.33,105.9585714,42.56428571,26.12857143,1.05,1.05,2.92,2.92,21.81,20.26,24.73,23.18,-16.33116482,2015,WPO,seagreen
RSD08-SKJ1,23.16571429,25.80571429,0.257057143,0.3657,42.72142857,56.42714286,150.6,57.73857143,52.21714286,148.7142857,237.1857143,1.140328571,2.575142857,18.13714286,112.1414286,89.54857143,2.037428571,-17.98,10.22485714,5123,79.46714286,39.29428571,76.31714286,70.23285714,51.05428571,1.34,1.35,7.14,5.89,2.67,2.67,9.81,8.56,-17.3,2008,EPO,blue
RSD08-SKJ3,23.16571429,25.80571429,0.257057143,0.3657,42.72142857,56.42714286,150.6,57.73857143,52.21714286,148.7142857,237.1857143,1.140328571,2.575142857,18.13714286,112.1414286,89.54857143,2.037428571,-17.98,10.22485714,5123,79.46714286,39.29428571,76.31714286,70.23285714,51.05428571,1.34,1.35,7.14,5.89,2.67,2.67,9.81,8.56,-17.38,2008,EPO,blue
RSD08-SKJ5,23.16571429,25.80571429,0.257057143,0.3657,42.72142857,56.42714286,150.6,57.73857143,52.21714286,148.7142857,237.1857143,1.140328571,2.575142857,18.13714286,112.1414286,89.54857143,2.037428571,-17.98,10.22485714,5123,79.46714286,39.29428571,76.31714286,70.23285714,51.05428571,1.34,1.35,7.14,5.89,2.67,2.67,9.81,8.56,-18.05,2008,EPO,blue
RTM_13-07_B7906_A_19521,29.19571429,37.23285714,0.182685714,0.522857143,159.2857143,174.9428571,261.9857143,156.8571429,170.8142857,197.9857143,203.0142857,0.608285714,1.720428571,55.05714286,70.73285714,106.2442857,2.458857143,-17.02428571,12.93428571,6.451428571,109.1142857,5,107.2857143,53.44285714,43.74714286,NA,NA,NA,NA,NA,NA,NA,NA,-16.4975315860088,2013,WPO,seagreen
RTM_13-07_B7911_A_19526,29.11714286,36.94714286,0.1806,0.510371429,158.8142857,174.8857143,261.9857143,156.8428571,170.8714286,198.1,202.7571429,0.604671429,1.720142857,54.60428571,68.93857143,104.2628571,2.454857143,-17.05714286,12.77428571,6.343857143,109.1142857,5,107.4714286,52.69428571,42.88285714,NA,NA,NA,NA,NA,NA,NA,NA,-16.3836174011571,2013,WPO,seagreen
RTM_13-07_B7915_A_19530,29.16285714,34.95428571,0.182028571,0.514657143,160.7428571,176.5285714,262.6714286,156.9428571,170.9857143,198.1571429,202.8142857,0.596042857,1.711285714,53.50714286,68.64,104.41,2.456428571,-17.06285714,12.80285714,6.351714286,112.3571429,5,106.7285714,52.08142857,42.62,NA,NA,NA,NA,NA,NA,NA,NA,-16.5608538549803,2013,WPO,seagreen
RTM_13-07_B7917_A_19532,29.16285714,34.95428571,0.182028571,0.514657143,160.7428571,176.5285714,262.6714286,156.9428571,170.9857143,198.1571429,202.8142857,0.596042857,1.711285714,53.50714286,68.64,104.41,2.456428571,-17.06285714,12.80285714,6.351714286,112.3571429,5,106.7285714,52.08142857,42.62,NA,NA,NA,NA,NA,NA,NA,NA,-16.45148346,2013,WPO,seagreen
RTM_13-07_B7919_A_19534,29.16285714,34.95428571,0.182028571,0.514657143,160.7428571,176.5285714,262.6714286,156.9428571,170.9857143,198.1571429,202.8142857,0.596042857,1.711285714,53.50714286,68.64,104.41,2.456428571,-17.06285714,12.80285714,6.351714286,112.3571429,5,106.7285714,52.08142857,42.62,NA,NA,NA,NA,NA,NA,NA,NA,-16.3018137300759,2013,WPO,seagreen
SA0001,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-16.99,2016,SAO,purple
SA0002,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.55,2016,SAO,purple
SA0003,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.17,2016,SAO,purple
SA0004,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.4,2016,SAO,purple
SA0005,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.4,2016,SAO,purple
SA0006,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.2,2016,SAO,purple
SA0007,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.53,2016,SAO,purple
SA0008,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.21,2016,SAO,purple
SA0009,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.38,2016,SAO,purple
SA0010,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.28,2016,SAO,purple
SA0011,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.26,2016,SAO,purple
SA0012,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.19,2016,SAO,purple
SA0013,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.38,2016,SAO,purple
SA0014,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.2,2016,SAO,purple
SA0015,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.13,2016,SAO,purple
SA0016,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.12,2016,SAO,purple
SA0017,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-16.96,2016,SAO,purple
SA0018,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.14,2016,SAO,purple
SA0019,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.88,2016,SAO,purple
SA0020,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.34,2016,SAO,purple
SA0021,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.06,2016,SAO,purple
SA0022,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.31,2016,SAO,purple
SA0023,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.43,2016,SAO,purple
SA0024,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.82,2016,SAO,purple
SA0025,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.32,2016,SAO,purple
SA0026,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.25,2016,SAO,purple
SA0027,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.73,2016,SAO,purple
SA0028,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.12,2016,SAO,purple
SA0029,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.15,2016,SAO,purple
SA0030,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.04,2016,SAO,purple
SA0031,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.36,2016,SAO,purple
SA0032,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.23,2016,SAO,purple
SA0033,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.21,2016,SAO,purple
SA0034,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.21,2016,SAO,purple
SA0035,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.32,2016,SAO,purple
SA0036,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.38,2016,SAO,purple
SA0037,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.14,2016,SAO,purple
SA0038,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.5,2016,SAO,purple
SA0040,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.04,2016,SAO,purple
SA0041,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.54,2016,SAO,purple
SA0042,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-16.97,2016,SAO,purple
SA0043,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.12,2016,SAO,purple
SA0044,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.52,2016,SAO,purple
SA0045,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-16.91,2016,SAO,purple
SA0046,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.09,2016,SAO,purple
SA0047,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-16.83,2016,SAO,purple
SA0048,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.44,2016,SAO,purple
SA0049,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.51,2016,SAO,purple
SA0052,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.44,2016,SAO,purple
SA0053,27.81142857,11.56285714,0.2533,0.450457143,90.75714286,119.0185714,330.6714286,108.6714286,96.78571429,154.3142857,216.2428571,1.243285714,2.773571429,28.17714286,127.2857143,113.7828571,2.206857143,-17.44571429,6795,2.295571429,95.67857143,42.15714286,74.32571429,71.21,50.82,1.09,1.12,7.58,7.58,1.37,1.21,8.95,8.79,-17.5829743405276,2016,SAO,purple
